,year,agency_code,career_cluster,num_concentrators,description
560,2019,950308,BMA,,Business Management and Administration
561,2019,950308,CD,,Career Development
562,2019,950308,FINA,,Finance
563,2019,950308,HOSP,,Hospitality and Tourism
564,2019,950308,MRKT,,Marketing Sales & Services
565,2019,950308,STEM,,"Science, Tech, Engineering and Math"
566,2019,440318,AGNR,,Agricultural & Natural Resources Tech
567,2019,440318,CD,,Career Development
568,2019,310308,CD,,Career Development
569,2019,310308,INFO,,Information Technology
570,2019,310308,STEM,,"Science, Tech, Engineering and Math"
571,2019,90376,INFO,,Information Technology
572,2019,90315,INFO,,Information Technology
573,2019,950312,BMA,,Business Management and Administration
574,2019,950312,CD,,Career Development
575,2019,950312,FINA,,Finance
576,2019,950312,HOSP,,Hospitality and Tourism
577,2019,950312,MRKT,,Marketing Sales & Services
578,2019,950312,STEM,,"Science, Tech, Engineering and Math"
579,2019,60334,BMA,,Business Management and Administration
580,2019,60334,FINA,,Finance
581,2019,60334,HOSP,,Hospitality and Tourism
582,2019,500302,AGNR,5.0,Agricultural & Natural Resources Tech
583,2019,500302,ARCH,2.0,Architecture and Construction
584,2019,500302,INFO,1.0,Information Technology
585,2019,500302,LAW,,"Law, Public Safety, Corrections and Security"
586,2019,500302,MANU,,Manufacturing
587,2019,190308,INFO,,Information Technology
588,2019,610302,INFO,,Information Technology
589,2019,530306,AAVC,,"Arts, Audio/Video Techn and Comm"
590,2019,530306,AGNR,2.0,Agricultural & Natural Resources Tech
591,2019,530306,ARCH,1.0,Architecture and Construction
592,2019,530306,BMA,,Business Management and Administration
593,2019,530306,FINA,,Finance
594,2019,530306,HOSP,1.0,Hospitality and Tourism
595,2019,530306,HUMA,,Human Services
596,2019,530306,INFO,,Information Technology
597,2019,530306,STEM,,"Science, Tech, Engineering and Math"
598,2019,490308,INFO,,Information Technology
599,2019,490308,STEM,,"Science, Tech, Engineering and Math"
600,2019,880308,AAVC,32.0,"Arts, Audio/Video Techn and Comm"
601,2019,880308,AGNR,38.0,Agricultural & Natural Resources Tech
602,2019,880308,ARCH,19.0,Architecture and Construction
603,2019,880308,BMA,18.0,Business Management and Administration
604,2019,880308,EDUC,,Education and Training
605,2019,880308,FINA,,Finance
606,2019,880308,HLTH,13.0,Health Science
607,2019,880308,HOSP,18.0,Hospitality and Tourism
608,2019,880308,HUMA,,Human Services
609,2019,880308,INFO,3.0,Information Technology
610,2019,880308,LAW,3.0,"Law, Public Safety, Corrections and Security"
611,2019,880308,MANU,5.0,Manufacturing
612,2019,880308,MRKT,8.0,Marketing Sales & Services
613,2019,880308,STEM,11.0,"Science, Tech, Engineering and Math"
614,2019,880308,TRAN,3.0,"Transportation, Distribution & Logistics"
615,2019,880312,AGNR,,Agricultural & Natural Resources Tech
616,2019,880312,CD,,Career Development
617,2019,880312,STEM,,"Science, Tech, Engineering and Math"
618,2019,160311,INFO,,Information Technology
619,2019,160311,STEM,,"Science, Tech, Engineering and Math"
620,2019,10310,CD,,Career Development
621,2019,10310,INFO,,Information Technology
622,2019,10310,STEM,,"Science, Tech, Engineering and Math"
623,2019,320306,STEM,,"Science, Tech, Engineering and Math"
624,2019,960312,AGNR,,Agricultural & Natural Resources Tech
625,2019,960312,BMA,,Business Management and Administration
626,2019,960312,FINA,,Finance
627,2019,960312,HOSP,,Hospitality and Tourism
628,2019,960312,INFO,,Information Technology
629,2019,960312,MRKT,,Marketing Sales & Services
630,2019,100307,AGNR,,Agricultural & Natural Resources Tech
631,2019,100307,ARCH,,Architecture and Construction
632,2019,100307,BMA,,Business Management and Administration
633,2019,100307,FINA,,Finance
634,2019,100307,INFO,,Information Technology
635,2019,100307,LAW,,"Law, Public Safety, Corrections and Security"
636,2019,100307,MRKT,,Marketing Sales & Services
637,2019,180320,AAVC,11.0,"Arts, Audio/Video Techn and Comm"
638,2019,180320,AGNR,22.0,Agricultural & Natural Resources Tech
639,2019,180320,ARCH,1.0,Architecture and Construction
640,2019,180320,BMA,15.0,Business Management and Administration
641,2019,180320,EDUC,,Education and Training
642,2019,180320,FINA,,Finance
643,2019,180320,HLTH,18.0,Health Science
644,2019,180320,HOSP,5.0,Hospitality and Tourism
645,2019,180320,HUMA,,Human Services
646,2019,180320,INFO,12.0,Information Technology
647,2019,180320,LAW,,"Law, Public Safety, Corrections and Security"
648,2019,180320,MANU,22.0,Manufacturing
649,2019,180320,MRKT,5.0,Marketing Sales & Services
650,2019,180320,STEM,,"Science, Tech, Engineering and Math"
651,2019,180320,TRAN,,"Transportation, Distribution & Logistics"
652,2019,350308,AAVC,7.0,"Arts, Audio/Video Techn and Comm"
653,2019,350308,AGNR,23.0,Agricultural & Natural Resources Tech
654,2019,350308,ARCH,17.0,Architecture and Construction
655,2019,350308,BMA,19.0,Business Management and Administration
656,2019,350308,EDUC,,Education and Training
657,2019,350308,FINA,,Finance
658,2019,350308,HLTH,11.0,Health Science
659,2019,350308,HOSP,31.0,Hospitality and Tourism
660,2019,350308,HUMA,,Human Services
661,2019,350308,INFO,21.0,Information Technology
662,2019,350308,LAW,1.0,"Law, Public Safety, Corrections and Security"
663,2019,350308,MANU,5.0,Manufacturing
664,2019,350308,MRKT,1.0,Marketing Sales & Services
665,2019,350308,STEM,,"Science, Tech, Engineering and Math"
666,2019,350308,TRAN,,"Transportation, Distribution & Logistics"
667,2019,350310,BMA,,Business Management and Administration
668,2019,350310,CD,,Career Development
669,2019,350310,FINA,,Finance
670,2019,350310,HOSP,,Hospitality and Tourism
671,2019,350310,INFO,,Information Technology
672,2019,350310,MRKT,,Marketing Sales & Services
673,2019,710316,INFO,,Information Technology
674,2019,710316,STEM,,"Science, Tech, Engineering and Math"
675,2019,120310,AAVC,3.0,"Arts, Audio/Video Techn and Comm"
676,2019,120310,AGNR,1.0,Agricultural & Natural Resources Tech
677,2019,120310,ARCH,,Architecture and Construction
678,2019,120310,FINA,,Finance
679,2019,120310,HUMA,1.0,Human Services
680,2019,120310,INFO,1.0,Information Technology
681,2019,120310,LAW,1.0,"Law, Public Safety, Corrections and Security"
682,2019,120310,MANU,,Manufacturing
683,2019,120310,MRKT,,Marketing Sales & Services
684,2019,120310,STEM,1.0,"Science, Tech, Engineering and Math"
685,2019,120310,TRAN,,"Transportation, Distribution & Logistics"
686,2019,230312,AAVC,8.0,"Arts, Audio/Video Techn and Comm"
687,2019,230312,AGNR,66.0,Agricultural & Natural Resources Tech
688,2019,230312,ARCH,33.0,Architecture and Construction
689,2019,230312,BMA,10.0,Business Management and Administration
690,2019,230312,EDUC,3.0,Education and Training
691,2019,230312,FINA,,Finance
692,2019,230312,HLTH,33.0,Health Science
693,2019,230312,HOSP,43.0,Hospitality and Tourism
694,2019,230312,HUMA,,Human Services
695,2019,230312,INFO,13.0,Information Technology
696,2019,230312,LAW,6.0,"Law, Public Safety, Corrections and Security"
697,2019,230312,MANU,17.0,Manufacturing
698,2019,230312,MRKT,,Marketing Sales & Services
699,2019,230312,STEM,,"Science, Tech, Engineering and Math"
700,2019,230312,TRAN,,"Transportation, Distribution & Logistics"
701,2019,230316,AGNR,,Agricultural & Natural Resources Tech
702,2019,230316,BMA,,Business Management and Administration
703,2019,230316,FINA,,Finance
704,2019,230316,HOSP,,Hospitality and Tourism
705,2019,230316,INFO,,Information Technology
706,2019,230316,MRKT,,Marketing Sales & Services
707,2019,230316,STEM,,"Science, Tech, Engineering and Math"
708,2019,600361,AAVC,42.0,"Arts, Audio/Video Techn and Comm"
709,2019,600361,AGNR,,Agricultural & Natural Resources Tech
710,2019,600361,ARCH,17.0,Architecture and Construction
711,2019,600361,BMA,42.0,Business Management and Administration
712,2019,600361,EDUC,,Education and Training
713,2019,600361,FINA,12.0,Finance
714,2019,600361,HLTH,52.0,Health Science
715,2019,600361,HOSP,25.0,Hospitality and Tourism
716,2019,600361,HUMA,,Human Services
717,2019,600361,INFO,12.0,Information Technology
718,2019,600361,LAW,1.0,"Law, Public Safety, Corrections and Security"
719,2019,600361,MANU,24.0,Manufacturing
720,2019,600361,MRKT,35.0,Marketing Sales & Services
721,2019,600361,STEM,10.0,"Science, Tech, Engineering and Math"
722,2019,600361,TRAN,2.0,"Transportation, Distribution & Logistics"
723,2019,390309,INFO,,Information Technology
724,2019,390309,STEM,,"Science, Tech, Engineering and Math"
725,2019,130318,AAVC,,"Arts, Audio/Video Techn and Comm"
726,2019,130318,BMA,,Business Management and Administration
727,2019,130318,CD,,Career Development
728,2019,130318,EDUC,,Education and Training
729,2019,130318,FINA,,Finance
730,2019,130318,HOSP,,Hospitality and Tourism
731,2019,130318,HUMA,,Human Services
732,2019,130318,INFO,,Information Technology
733,2019,130318,MRKT,,Marketing Sales & Services
734,2019,130318,STEM,,"Science, Tech, Engineering and Math"
735,2019,320312,AAVC,,"Arts, Audio/Video Techn and Comm"
736,2019,320312,AGNR,62.0,Agricultural & Natural Resources Tech
737,2019,320312,ARCH,5.0,Architecture and Construction
738,2019,320312,BMA,12.0,Business Management and Administration
739,2019,320312,EDUC,,Education and Training
740,2019,320312,FINA,1.0,Finance
741,2019,320312,HLTH,,Health Science
742,2019,320312,HOSP,33.0,Hospitality and Tourism
743,2019,320312,HUMA,,Human Services
744,2019,320312,INFO,4.0,Information Technology
745,2019,320312,LAW,,"Law, Public Safety, Corrections and Security"
746,2019,320312,MANU,,Manufacturing
747,2019,320312,MRKT,7.0,Marketing Sales & Services
748,2019,320312,STEM,1.0,"Science, Tech, Engineering and Math"
749,2019,320312,TRAN,,"Transportation, Distribution & Logistics"
750,2019,410458,CD,,Career Development
751,2019,740324,CD,,Career Development
752,2019,740324,INFO,,Information Technology
753,2019,740324,STEM,,"Science, Tech, Engineering and Math"
754,2019,130317,AAVC,,"Arts, Audio/Video Techn and Comm"
755,2019,130317,AGNR,1.0,Agricultural & Natural Resources Tech
756,2019,130317,ARCH,,Architecture and Construction
757,2019,130317,BMA,,Business Management and Administration
758,2019,130317,FINA,,Finance
759,2019,130317,HOSP,,Hospitality and Tourism
760,2019,130317,HUMA,,Human Services
761,2019,130317,INFO,,Information Technology
762,2019,130317,MANU,,Manufacturing
763,2019,130317,MRKT,,Marketing Sales & Services
764,2019,130317,TRAN,,"Transportation, Distribution & Logistics"
765,2019,130349,BMA,,Business Management and Administration
766,2019,130349,FINA,,Finance
767,2019,130349,INFO,,Information Technology
768,2019,130350,BMA,,Business Management and Administration
769,2019,130350,FINA,,Finance
770,2019,130350,INFO,,Information Technology
771,2019,130350,LAW,,"Law, Public Safety, Corrections and Security"
772,2019,130350,MRKT,,Marketing Sales & Services
773,2019,140305,AAVC,1.0,"Arts, Audio/Video Techn and Comm"
774,2019,140305,BMA,1.0,Business Management and Administration
775,2019,140305,FINA,,Finance
776,2019,140305,HLTH,27.0,Health Science
777,2019,140305,HOSP,,Hospitality and Tourism
778,2019,140305,INFO,10.0,Information Technology
779,2019,140305,LAW,,"Law, Public Safety, Corrections and Security"
780,2019,140305,MANU,,Manufacturing
781,2019,140305,MRKT,,Marketing Sales & Services
782,2019,140305,STEM,16.0,"Science, Tech, Engineering and Math"
783,2019,140305,TRAN,,"Transportation, Distribution & Logistics"
784,2019,140309,ARCH,,Architecture and Construction
785,2019,140309,BMA,2.0,Business Management and Administration
786,2019,140309,FINA,,Finance
787,2019,140309,INFO,1.0,Information Technology
788,2019,140309,LAW,,"Law, Public Safety, Corrections and Security"
789,2019,140309,MRKT,,Marketing Sales & Services
790,2019,140309,STEM,,"Science, Tech, Engineering and Math"
791,2019,150304,AAVC,,"Arts, Audio/Video Techn and Comm"
792,2019,150304,AGNR,20.0,Agricultural & Natural Resources Tech
793,2019,150304,ARCH,7.0,Architecture and Construction
794,2019,150304,BMA,,Business Management and Administration
795,2019,150304,EDUC,,Education and Training
796,2019,150304,FINA,,Finance
797,2019,150304,HLTH,22.0,Health Science
798,2019,150304,HOSP,8.0,Hospitality and Tourism
799,2019,150304,HUMA,,Human Services
800,2019,150304,INFO,3.0,Information Technology
801,2019,150304,LAW,,"Law, Public Safety, Corrections and Security"
802,2019,150304,MANU,2.0,Manufacturing
803,2019,150304,MRKT,,Marketing Sales & Services
804,2019,150304,STEM,8.0,"Science, Tech, Engineering and Math"
805,2019,150304,TRAN,,"Transportation, Distribution & Logistics"
806,2019,150350,AAVC,,"Arts, Audio/Video Techn and Comm"
807,2019,150350,AGNR,,Agricultural & Natural Resources Tech
808,2019,150350,ARCH,,Architecture and Construction
809,2019,150350,BMA,1.0,Business Management and Administration
810,2019,150350,EDUC,1.0,Education and Training
811,2019,150350,FINA,,Finance
812,2019,150350,HLTH,1.0,Health Science
813,2019,150350,HOSP,,Hospitality and Tourism
814,2019,150350,HUMA,2.0,Human Services
815,2019,150350,INFO,,Information Technology
816,2019,150350,LAW,,"Law, Public Safety, Corrections and Security"
817,2019,150350,MANU,1.0,Manufacturing
818,2019,150350,MRKT,,Marketing Sales & Services
819,2019,150350,TRAN,,"Transportation, Distribution & Logistics"
820,2019,150312,AGNR,,Agricultural & Natural Resources Tech
821,2019,150312,INFO,,Information Technology
822,2019,110326,AAVC,,"Arts, Audio/Video Techn and Comm"
823,2019,110326,BMA,,Business Management and Administration
824,2019,110326,CD,,Career Development
825,2019,110326,EDUC,,Education and Training
826,2019,110326,FINA,,Finance
827,2019,110326,HOSP,,Hospitality and Tourism
828,2019,110326,HUMA,,Human Services
829,2019,110326,MRKT,,Marketing Sales & Services
830,2019,110326,STEM,,"Science, Tech, Engineering and Math"
831,2019,995316,INFO,,Information Technology
832,2019,440320,CD,,Career Development
833,2019,440320,STEM,,"Science, Tech, Engineering and Math"
834,2019,260325,AAVC,6.0,"Arts, Audio/Video Techn and Comm"
835,2019,260325,AGNR,59.0,Agricultural & Natural Resources Tech
836,2019,260325,ARCH,8.0,Architecture and Construction
837,2019,260325,BMA,27.0,Business Management and Administration
838,2019,260325,EDUC,,Education and Training
839,2019,260325,FINA,,Finance
840,2019,260325,HLTH,28.0,Health Science
841,2019,260325,HOSP,15.0,Hospitality and Tourism
842,2019,260325,HUMA,,Human Services
843,2019,260325,INFO,37.0,Information Technology
844,2019,260325,LAW,50.0,"Law, Public Safety, Corrections and Security"
845,2019,260325,MANU,3.0,Manufacturing
846,2019,260325,MRKT,5.0,Marketing Sales & Services
847,2019,260325,STEM,3.0,"Science, Tech, Engineering and Math"
848,2019,260325,TRAN,,"Transportation, Distribution & Logistics"
849,2019,710320,BMA,,Business Management and Administration
850,2019,710320,CD,,Career Development
851,2019,710320,FINA,,Finance
852,2019,710320,HOSP,,Hospitality and Tourism
853,2019,710320,INFO,,Information Technology
854,2019,710320,MRKT,,Marketing Sales & Services
855,2019,280304,AAVC,2.0,"Arts, Audio/Video Techn and Comm"
856,2019,280304,AGNR,3.0,Agricultural & Natural Resources Tech
857,2019,280304,ARCH,5.0,Architecture and Construction
858,2019,280304,BMA,2.0,Business Management and Administration
859,2019,280304,EDUC,,Education and Training
860,2019,280304,FINA,,Finance
861,2019,280304,HLTH,,Health Science
862,2019,280304,HOSP,7.0,Hospitality and Tourism
863,2019,280304,HUMA,,Human Services
864,2019,280304,INFO,2.0,Information Technology
865,2019,280304,LAW,1.0,"Law, Public Safety, Corrections and Security"
866,2019,280304,MANU,,Manufacturing
867,2019,280304,MRKT,1.0,Marketing Sales & Services
868,2019,280304,STEM,,"Science, Tech, Engineering and Math"
869,2019,280304,TRAN,,"Transportation, Distribution & Logistics"
870,2019,490310,AAVC,,"Arts, Audio/Video Techn and Comm"
871,2019,490310,AGNR,4.0,Agricultural & Natural Resources Tech
872,2019,490310,ARCH,1.0,Architecture and Construction
873,2019,490310,BMA,,Business Management and Administration
874,2019,490310,EDUC,,Education and Training
875,2019,490310,FINA,,Finance
876,2019,490310,HLTH,2.0,Health Science
877,2019,490310,HOSP,3.0,Hospitality and Tourism
878,2019,490310,HUMA,2.0,Human Services
879,2019,490310,INFO,,Information Technology
880,2019,490310,LAW,2.0,"Law, Public Safety, Corrections and Security"
881,2019,490310,MANU,2.0,Manufacturing
882,2019,490310,MRKT,,Marketing Sales & Services
883,2019,490310,STEM,,"Science, Tech, Engineering and Math"
884,2019,490310,TRAN,,"Transportation, Distribution & Logistics"
885,2019,10311,AAVC,,"Arts, Audio/Video Techn and Comm"
886,2019,10311,AGNR,,Agricultural & Natural Resources Tech
887,2019,10311,ARCH,,Architecture and Construction
888,2019,10311,BMA,,Business Management and Administration
889,2019,10311,EDUC,,Education and Training
890,2019,10311,FINA,,Finance
891,2019,10311,HLTH,,Health Science
892,2019,10311,HOSP,,Hospitality and Tourism
893,2019,10311,HUMA,,Human Services
894,2019,10311,INFO,,Information Technology
895,2019,10311,LAW,,"Law, Public Safety, Corrections and Security"
896,2019,10311,MANU,,Manufacturing
897,2019,10311,MRKT,,Marketing Sales & Services
898,2019,10311,STEM,,"Science, Tech, Engineering and Math"
899,2019,10311,TRAN,,"Transportation, Distribution & Logistics"
900,2019,340332,AAVC,,"Arts, Audio/Video Techn and Comm"
